9.999999999999995559e-01,1.185846126156020475e-20
1.000001534339280740e+00,6.512500543703891864e-08
1.000484245672540462e+00,3.863906893858404246e-05
1.003540279901394827e+00,4.024117723848974482e-04
1.009914184429141937e+00,1.437011745163474519e-03
1.018792708878783149e+00,3.273246009574098947e-03
1.029210745082109080e+00,5.892816513052456795e-03
1.040454892801653486e+00,9.219226137735625493e-03
1.052057929304703432e+00,1.316244662549226341e-02
1.063726509597604952e+00,1.763640243833142218e-02
1.075280343502779123e+00,2.256462920783680604e-02
1.086610987430830955e+00,2.788123485955429359e-02
1.097655499634809351e+00,3.353014439791957013e-02
1.108379822170142193e+00,3.946383397670572002e-02
1.118768272381286621e+00,4.564202430828412371e-02
1.128816843314652596e+00,5.203050072475601251e-02
1.138528891517999408e+00,5.860010421068273523e-02
1.147912336805285483e+00,6.532588989134568980e-02
1.156977831077435015e+00,7.218643304994898369e-02
1.165737555667988534e+00,7.916325921949640687e-02
1.174204430859071779e+00,8.624037632934367092e-02
1.182391598307611424e+00,9.340388992067782947e-02
1.190312085619260607e+00,1.006416856977473406e-01
1.197978593227054800e+00,1.079431666318201311e-01
1.205403363703117625e+00,1.152990343313691213e-01
1.212598106691765487e+00,1.227011064336962498e-01
1.219573961291649189e+00,1.301421634141421979e-01
1.226341483490198447e+00,1.376158195161600872e-01
1.232910650151986642e+00,1.451164135430276225e-01
1.239290873716492269e+00,1.526389160747296803e-01
1.245491023581030587e+00,1.601788503267922437e-01
1.251519451401245986e+00,1.677322243877588104e-01
1.257384018413603588e+00,1.752954729871498696e-01
1.263092123492062901e+00,1.828654072782027740e-01
1.268650731075730675e+00,1.904391713872490843e-01
1.274066398401390465e+00,1.980142046976582915e-01
1.279345301682572655e+00,2.055882090113472227e-01
1.284493261021694366e+00,2.131591198735753867e-01
1.289515763942319815e+00,2.207250814633066049e-01
1.294417987497661349e+00,2.282844245471487010e-01
1.299204818958263008e+00,2.358356470737734689e-01
1.303880875112853666e+00,2.433773970509063300e-01
1.308450520236210446e+00,2.509084574012243607e-01
1.312917882789894630e+00,2.584277325385750945e-01
1.317286870928210174e+00,2.659342364437105033e-01
1.321561186884392169e+00,2.734270820503768018e-01
1.325744340312103420e+00,2.809054717792831557e-01
1.329839660655598887e+00,2.883686890799910252e-01
1.333850308619109581e+00,2.958160908597686767e-01
1.337779286802467604e+00,3.032471006947767833e-01
